customer_id,company_name,company_size,industry,signup_date,region,ARR,plan_type,onboarding_completion_days,customer_health_score,acquisition_channel,account_manager
CUS-08046,Smith-Kelly,201-500,Education,2025-03-25,EMEA,11522,Starter,8,75,Inbound,Marcus Chase
CUS-08047,"Moore, Holland and Clark",1001-5000,Professional Services,2022-06-18,APAC,94769,Professional,43,75,Outbound,Mark Perez
CUS-08048,Wilkins Group,1001-5000,Logistics,2022-08-15,North America,9577,Starter,6,50,Inbound,Lisa Nolan
CUS-08049,"Shepherd, Williams and Smith",1001-5000,Finance,2022-11-20,North America,402274,Enterprise,47,95,Inbound,Danny Smith
CUS-08050,Fields LLC,201-500,Professional Services,2023-05-27,LATAM,7473,Starter,7,44,Referral,Mr. Sean Simmons
CUS-08051,"Jackson, Edwards and Snyder",201-500,Media,2024-11-23,North America,10755,Starter,7,26,Outbound,Amanda Adkins
CUS-08052,Miller PLC,501-1000,Technology,2022-09-24,APAC,12707,Starter,8,40,Partner,Kenneth Carlson
CUS-08053,Johnson-Wallace,201-500,Retail,2025-05-01,APAC,386664,Enterprise,66,91,Outbound,Robert Young
CUS-08054,Smith Group,1-50,Retail,2024-04-20,EMEA,86205,Professional,26,77,Referral,Todd Shah
CUS-08055,Nicholson LLC,501-1000,Logistics,2023-10-17,North America,90440,Professional,33,71,Referral,Amber Robertson
CUS-08056,Dillon LLC,51-200,Logistics,2024-07-13,EMEA,40833,Growth,12,77,Outbound,Robert Morris
CUS-08057,"Hayes, Hill and Chapman",1-50,Real Estate,2024-09-06,APAC,22113,Growth,5,64,Referral,Kristin Gutierrez
CUS-08058,Pierce-Serrano,1-50,Real Estate,2022-10-01,North America,7514,Starter,3,48,Event,James Smith
CUS-08059,Robinson PLC,1001-5000,Manufacturing,2023-06-18,North America,18520,Growth,1,74,Inbound,Robert Morris
CUS-08060,Woodard Ltd,51-200,Healthcare,2022-12-22,North America,101197,Professional,46,64,Referral,Amber Robertson
CUS-08061,Anthony-Wilson,201-500,Media,2025-04-29,North America,135210,Professional,42,77,Outbound,Lisa Nolan
CUS-08062,Gray and Sons,5000+,Manufacturing,2023-11-02,APAC,51793,Growth,19,50,Inbound,Dominique Alexander
CUS-08063,"Chen, Hart and Anderson",201-500,Media,2023-08-01,APAC,644812,Enterprise,50,58,Partner,Andrew Conway
CUS-08064,Lewis-Rice,1-50,Education,2023-02-11,LATAM,7853,Starter,9,39,Outbound,Kristin Gutierrez
CUS-08065,"Lester, Jones and Bailey",201-500,Real Estate,2022-06-22,EMEA,409295,Enterprise,74,73,Event,Lisa Bennett
CUS-08066,Wood-Cardenas,1-50,Real Estate,2024-04-28,APAC,8687,Starter,2,42,Inbound,Mark Perez
CUS-08067,Cunningham Inc,1-50,Finance,2024-01-23,North America,57854,Growth,9,52,Inbound,Marcus Chase
CUS-08068,Richards-Flores,1001-5000,Education,2023-01-08,EMEA,51287,Growth,17,59,Partner,Robert Brown
CUS-08069,"Jones, Bell and Duke",51-200,Retail,2024-03-16,EMEA,34469,Growth,11,60,Referral,Lisa Bennett
CUS-08070,Garcia PLC,501-1000,Retail,2024-02-12,APAC,80511,Professional,20,46,Referral,Amanda Adkins
CUS-08071,"Carson, Keller and Burns",201-500,Logistics,2025-03-14,APAC,9722,Growth,18,24,Outbound,Dawn Moore
CUS-08072,Wilkins LLC,51-200,Education,2023-04-05,LATAM,19678,Growth,9,67,Paid Search,Patrick Smith
CUS-08073,Acevedo and Sons,201-500,Manufacturing,2022-02-12,APAC,52293,Professional,55,72,Content,Amber Robertson
CUS-08074,"Holmes, Watson and Hudson",1-50,Manufacturing,2022-02-17,APAC,60279,Professional,45,49,Partner,Dawn Moore
CUS-08075,Pratt LLC,51-200,Education,2025-02-17,North America,723805,Enterprise,50,80,Event,Marcus Chase
CUS-08076,Jones-Norman,201-500,Logistics,2025-06-07,APAC,6356,Starter,10,58,Partner,Christopher Hughes
CUS-08077,Simmons Ltd,51-200,Professional Services,2023-04-14,EMEA,68982,Professional,30,65,Inbound,Kristin Gutierrez
CUS-08078,Sheppard Inc,501-1000,Media,2022-07-02,North America,72457,Professional,23,98,Outbound,Kenneth Carlson
CUS-08079,Jackson PLC,1-50,Education,2024-08-05,North America,80699,Growth,25,81,Inbound,Robert Morris
CUS-08080,"Jensen, White and Wallace",201-500,Retail,2023-02-11,EMEA,31797,Growth,16,56,Content,Lisa Bennett
CUS-08081,Jackson-Duke,501-1000,Logistics,2023-06-21,North America,46026,Growth,8,56,Outbound,Kenneth Carlson
CUS-08082,Smith-Chapman,201-500,Real Estate,2022-12-12,EMEA,10633,Starter,8,30,Referral,Robert Brown
CUS-08083,Campbell PLC,1001-5000,Logistics,2022-04-12,EMEA,4993,Starter,11,70,Outbound,Lisa Nolan
CUS-08084,Huang-Gallegos,501-1000,Manufacturing,2024-04-01,LATAM,17099,Starter,7,55,Referral,Christopher Hughes
CUS-08085,Mason PLC,5000+,Technology,2025-06-19,APAC,115072,Professional,30,82,Inbound,Marcus Chase
CUS-08086,Lopez-Farley,51-200,Real Estate,2024-05-28,EMEA,95830,Professional,24,37,Event,Todd Shah
CUS-08087,"Hill, Luna and Garza",1001-5000,Real Estate,2025-05-14,North America,694346,Enterprise,62,85,Inbound,Amanda Adkins
CUS-08088,Sanchez LLC,201-500,Education,2023-06-17,North America,88578,Professional,17,62,Paid Search,Amanda White
CUS-08089,Lynch LLC,501-1000,Education,2022-11-02,North America,9507,Starter,4,60,Paid Search,Amber Robertson
CUS-08090,"Simon, Smith and Wagner",1001-5000,Manufacturing,2022-07-02,North America,332334,Enterprise,47,81,Referral,Robert Brown
CUS-08091,"Juarez, Carr and Garcia",201-500,Real Estate,2024-01-24,LATAM,546551,Enterprise,58,73,Inbound,Jeffery Garza
CUS-08092,Raymond Ltd,1001-5000,Healthcare,2022-12-15,EMEA,43210,Growth,20,51,Inbound,Jeffery Garza
CUS-08093,Knox LLC,201-500,Manufacturing,2025-03-07,North America,110243,Professional,26,75,Paid Search,Brent Smith
CUS-08094,"Newton, Jackson and Schmidt",201-500,Media,2022-08-29,North America,259513,Enterprise,73,61,Inbound,Danny Smith
CUS-08095,Perez-Woods,201-500,Media,2022-01-29,EMEA,28550,Growth,11,77,Inbound,Amanda Adkins
CUS-08096,Foster-Garcia,1-50,Logistics,2024-12-12,EMEA,259484,Enterprise,67,63,Partner,Amanda White
CUS-08097,"Allen, Johnston and Compton",201-500,Real Estate,2024-06-10,North America,15010,Starter,10,52,Outbound,Mr. Sean Simmons
CUS-08098,Price-Pope,5000+,Logistics,2024-07-18,LATAM,5763,Starter,6,40,Outbound,Amanda Adkins
CUS-08099,Mcbride-Wheeler,501-1000,Real Estate,2024-10-09,North America,56785,Growth,15,64,Referral,Dominique Alexander
CUS-08100,"Dixon, Stephenson and Richardson",501-1000,Professional Services,2022-08-31,North America,156938,Professional,21,54,Outbound,Robert Morris
CUS-08101,"Thomas, Wolf and Wilson",501-1000,Education,2023-04-05,North America,72507,Professional,34,57,Inbound,Amber Robertson
CUS-08102,"Castaneda, Wilkinson and Nunez",51-200,Professional Services,2023-02-21,EMEA,324134,Enterprise,1,98,Partner,Patrick Smith
CUS-08103,Walker-Lang,51-200,Finance,2023-01-26,North America,25327,Growth,4,74,Outbound,Danny Smith
CUS-08104,Mayer-Hopkins,51-200,Technology,2023-06-30,North America,11625,Starter,8,57,Referral,Robert Young
CUS-08105,Marshall-Chavez,1-50,Technology,2023-08-13,North America,163944,Professional,9,77,Inbound,Amanda Adkins
CUS-08106,Miller-Green,501-1000,Education,2024-10-09,EMEA,151432,Professional,22,74,Referral,Andrew Adams
CUS-08107,"Gregory, Daniels and Bridges",501-1000,Real Estate,2024-02-22,North America,8594,Starter,10,50,Partner,Robert Brown
CUS-08108,Williams LLC,51-200,Technology,2022-09-24,North America,50422,Growth,18,73,Partner,Amanda White
CUS-08109,"Morris, Walker and Rivera",1-50,Technology,2024-06-02,North America,150703,Professional,54,57,Outbound,Kenneth Carlson
CUS-08110,Ellis-Cline,51-200,Education,2023-02-28,North America,93604,Professional,28,93,Inbound,Andrew Adams
CUS-08111,Glenn-Brewer,51-200,Manufacturing,2025-05-13,EMEA,32393,Growth,13,63,Paid Search,Mr. Sean Simmons
CUS-08112,Evans-Rich,201-500,Logistics,2023-03-18,North America,55748,Growth,14,74,Outbound,Kristin Gutierrez
CUS-08113,"Brown, Rivera and Reilly",51-200,Logistics,2023-08-03,North America,543132,Enterprise,34,97,Referral,Jeffery Garza
CUS-08114,"Allen, Richards and Riley",51-200,Education,2023-01-23,EMEA,153522,Professional,25,77,Content,Amber Robertson
CUS-08115,"Henderson, Quinn and Blackwell",1001-5000,Education,2024-05-06,North America,80329,Growth,6,49,Referral,Mr. Sean Simmons
CUS-08116,Stevens-Green,51-200,Finance,2023-01-05,North America,39361,Growth,20,80,Outbound,Dominique Alexander
CUS-08117,Armstrong-Burnett,501-1000,Finance,2024-04-16,North America,112073,Professional,36,95,Outbound,Dominique Alexander
CUS-08118,Wood-Perez,501-1000,Media,2022-10-26,LATAM,16085,Starter,3,22,Content,Dominique Alexander
CUS-08119,Stephenson Ltd,51-200,Technology,2022-02-28,EMEA,20052,Starter,5,50,Referral,Andrew Adams
CUS-08120,"Perry, Butler and Shepard",501-1000,Education,2023-08-18,APAC,26239,Growth,16,66,Referral,Amber Robertson
CUS-08121,"Whitaker, Hoffman and Clark",201-500,Manufacturing,2023-06-21,APAC,30283,Growth,15,58,Partner,Mr. Sean Simmons
CUS-08122,"Anderson, Gomez and Barnes",1-50,Technology,2023-04-28,LATAM,70012,Professional,16,51,Paid Search,Mark Perez
CUS-08123,Palmer Inc,1-50,Education,2025-06-19,APAC,11275,Starter,7,38,Referral,Amanda White
CUS-08124,Rodriguez-Roman,501-1000,Education,2024-07-12,EMEA,136512,Professional,34,42,Outbound,Lisa Bennett
CUS-08125,"Myers, Mcintosh and Pena",201-500,Media,2023-05-24,North America,23316,Growth,17,76,Referral,Robert Young
CUS-08126,"Martinez, Booth and Wood",201-500,Healthcare,2024-01-28,North America,14871,Starter,11,72,Partner,Robert Young
CUS-08127,Parker-Valentine,1-50,Healthcare,2025-04-08,EMEA,8533,Starter,7,72,Inbound,Andrew Conway
CUS-08128,Blevins-Callahan,51-200,Retail,2024-07-27,LATAM,310986,Enterprise,27,73,Event,Brent Smith
CUS-08129,"Singh, Williams and Morgan",501-1000,Education,2022-06-25,EMEA,556910,Enterprise,31,78,Inbound,Amber Robertson
CUS-08130,Adams and Sons,1001-5000,Education,2022-01-22,EMEA,8035,Starter,10,68,Partner,Todd Shah
CUS-08131,"Simpson, Burns and Navarro",201-500,Real Estate,2024-08-18,EMEA,61188,Professional,46,66,Outbound,Christopher Hughes
CUS-08132,Lane-Stephens,51-200,Logistics,2022-09-30,North America,129729,Professional,27,55,Outbound,Lisa Bennett
CUS-08133,Gonzalez and Sons,1001-5000,Manufacturing,2023-10-25,North America,358106,Enterprise,63,65,Partner,Kenneth Carlson
CUS-08134,Jones LLC,501-1000,Media,2024-03-25,EMEA,49430,Growth,14,64,Content,Dominique Alexander
CUS-08135,King Group,501-1000,Real Estate,2023-03-11,North America,133850,Professional,24,59,Partner,Amanda Adkins
CUS-08136,Hebert LLC,1-50,Technology,2024-02-25,APAC,5423,Starter,2,59,Inbound,Elizabeth Martinez
CUS-08137,Kelly Inc,201-500,Finance,2024-05-16,APAC,51505,Growth,16,41,Referral,Andrew Adams
CUS-08138,Ware-Hansen,1001-5000,Real Estate,2025-05-08,APAC,729120,Enterprise,94,70,Outbound,Dawn Moore
CUS-08139,Cooper Group,51-200,Real Estate,2023-06-09,North America,46665,Growth,14,68,Inbound,Kenneth Carlson
CUS-08140,"Mccormick, Scott and Barnes",501-1000,Logistics,2022-05-30,APAC,47327,Growth,12,63,Inbound,Christopher Hughes
CUS-08141,"Jones, Larson and Donaldson",501-1000,Education,2022-07-15,North America,9170,Starter,5,40,Inbound,Mr. Sean Simmons
CUS-08142,Adams and Sons,51-200,Real Estate,2025-02-14,North America,84633,Professional,33,81,Partner,Andrew Adams
CUS-08143,Diaz-Santos,501-1000,Finance,2022-05-01,EMEA,107719,Professional,40,73,Partner,Todd Shah
CUS-08144,"Moore, Herrera and Martinez",1-50,Real Estate,2022-04-17,North America,44845,Growth,16,30,Inbound,Elizabeth Martinez
CUS-08145,Tanner-Reed,501-1000,Healthcare,2023-11-13,North America,512901,Enterprise,13,80,Event,Lisa Nolan
CUS-08146,Nguyen Ltd,5000+,Media,2023-04-26,North America,8579,Starter,11,45,Inbound,Patrick Smith
CUS-08147,Gibbs Ltd,5000+,Retail,2024-08-22,EMEA,26911,Growth,18,54,Paid Search,Jeffery Garza
CUS-08148,Fox-Alexander,501-1000,Education,2023-12-27,North America,222599,Enterprise,51,61,Referral,Elizabeth Martinez
CUS-08149,"Bruce, Chen and Avila",201-500,Education,2025-05-26,EMEA,40758,Growth,11,46,Inbound,Lisa Nolan
CUS-08150,Flowers-Garcia,501-1000,Professional Services,2025-05-10,EMEA,28355,Growth,11,65,Content,James Smith
CUS-08151,Davis-Hartman,501-1000,Technology,2022-04-04,APAC,29250,Growth,18,70,Outbound,Lisa Bennett
CUS-08152,Mclaughlin-Kemp,1-50,Logistics,2022-01-11,APAC,183081,Professional,5,72,Partner,Patrick Smith
CUS-08153,"Wilson, Burns and Stephenson",1-50,Healthcare,2023-06-04,North America,12330,Starter,8,66,Outbound,James Smith
CUS-08154,"Suarez, Williams and Jimenez",201-500,Media,2024-10-30,North America,419868,Enterprise,61,82,Referral,Patrick Smith
CUS-08155,Prince Group,1-50,Retail,2025-06-23,North America,133719,Professional,30,39,Partner,Dawn Moore
CUS-08156,Clark-Benitez,1001-5000,Finance,2024-02-20,North America,16441,Starter,3,38,Inbound,Christopher Hughes
CUS-08157,Mayo-Robbins,201-500,Manufacturing,2023-09-12,EMEA,56772,Professional,8,87,Inbound,Dominique Alexander
CUS-08158,Martin and Sons,51-200,Professional Services,2024-03-19,North America,26663,Growth,26,42,Referral,Andrew Conway
CUS-08159,"Martinez, Thomas and Wilcox",201-500,Professional Services,2024-01-30,North America,29964,Growth,14,20,Outbound,Amanda Adkins
CUS-08160,Kidd Ltd,1001-5000,Technology,2022-09-28,APAC,71005,Professional,49,97,Inbound,Patrick Smith
CUS-08161,Lloyd Inc,1001-5000,Retail,2025-02-19,EMEA,341756,Enterprise,74,78,Partner,Kenneth Carlson
CUS-08162,Rodriguez and Sons,1-50,Media,2022-03-26,APAC,5811,Starter,7,41,Event,Amanda White
CUS-08163,Davenport-Newman,501-1000,Retail,2025-04-03,APAC,44880,Growth,15,49,Outbound,Kristin Gutierrez
CUS-08164,Crawford LLC,201-500,Healthcare,2023-01-03,APAC,27116,Growth,20,71,Outbound,Amanda White
CUS-08165,Hayes-Chan,201-500,Education,2023-06-18,EMEA,34868,Growth,20,69,Paid Search,Amber Robertson
CUS-08166,Johnson-Perez,501-1000,Retail,2022-12-14,North America,33089,Growth,16,66,Inbound,Todd Shah
CUS-08167,"Mayer, Nolan and Sanchez",51-200,Education,2024-10-28,LATAM,12154,Starter,10,49,Referral,Amanda Adkins
CUS-08168,Anderson PLC,201-500,Healthcare,2024-10-06,EMEA,42261,Professional,40,50,Content,Lisa Nolan
CUS-08169,Cook-Carter,51-200,Retail,2023-11-26,North America,38047,Growth,15,61,Paid Search,Elizabeth Martinez
CUS-08170,Davis Group,1-50,Healthcare,2024-08-16,North America,9082,Starter,5,67,Inbound,Christopher Hughes
CUS-08171,"Wood, Obrien and Franklin",1-50,Retail,2022-09-28,EMEA,115304,Professional,33,61,Outbound,Lisa Bennett
CUS-08172,"Zamora, Carpenter and Davis",1-50,Media,2022-07-03,LATAM,66179,Professional,19,79,Inbound,Patrick Smith
CUS-08173,Carter-Walters,201-500,Retail,2023-10-12,North America,37563,Growth,11,55,Content,Dominique Alexander
CUS-08174,Jones-Conley,1-50,Retail,2024-12-22,North America,51199,Growth,16,74,Content,Kenneth Carlson
CUS-08175,"Howard, Smith and Solis",201-500,Healthcare,2024-06-05,APAC,106867,Professional,27,55,Outbound,James Smith
CUS-08176,"Hernandez, Jackson and Norman",201-500,Professional Services,2022-10-18,LATAM,25285,Growth,21,62,Referral,Patrick Smith
CUS-08177,Newman-Galloway,1001-5000,Manufacturing,2023-06-18,North America,7900,Starter,5,58,Paid Search,Amanda White
CUS-08178,Williams LLC,501-1000,Professional Services,2022-08-28,North America,122346,Professional,4,59,Outbound,Robert Young
CUS-08179,Schultz-Diaz,5000+,Education,2023-10-04,EMEA,12206,Starter,10,57,Inbound,Patrick Smith
CUS-08180,Neal-Thomas,1-50,Retail,2022-04-01,North America,11329,Starter,7,51,Inbound,Andrew Conway
CUS-08181,Oliver PLC,501-1000,Logistics,2022-09-19,APAC,9870,Starter,7,51,Partner,Kristin Gutierrez
CUS-08182,"Norton, Taylor and Young",1-50,Technology,2024-10-19,North America,10736,Starter,4,41,Paid Search,Robert Young
CUS-08183,Pratt LLC,501-1000,Real Estate,2023-07-30,North America,9775,Starter,1,66,Paid Search,Robert Young
CUS-08184,Acevedo-Morris,201-500,Finance,2024-01-09,North America,328198,Enterprise,36,59,Inbound,Robert Brown
CUS-08185,Sloan PLC,201-500,Healthcare,2024-05-30,North America,42366,Growth,17,66,Inbound,Marcus Chase
CUS-08186,Moyer-Kelly,51-200,Finance,2023-08-03,North America,11147,Starter,6,39,Partner,Amanda Adkins
CUS-08187,"Walker, Schroeder and Bowers",51-200,Media,2023-06-24,North America,15710,Starter,6,51,Event,Jeffery Garza
CUS-08188,Silva Inc,501-1000,Professional Services,2025-06-09,APAC,554368,Enterprise,17,83,Referral,Amber Robertson
CUS-08189,"Reyes, Martinez and Hall",1001-5000,Manufacturing,2023-06-25,North America,35815,Growth,24,57,Partner,Brent Smith
CUS-08190,"Robles, Price and Hanna",51-200,Education,2024-11-24,LATAM,40030,Growth,13,15,Referral,Kenneth Carlson
CUS-08191,Garcia-Freeman,1001-5000,Logistics,2023-10-04,North America,268248,Enterprise,106,53,Inbound,Marcus Chase
CUS-08192,Jones-Watson,1-50,Education,2024-06-11,EMEA,31629,Growth,16,29,Partner,Dawn Moore
CUS-08193,Oneill-Gregory,501-1000,Logistics,2022-12-04,North America,36641,Growth,22,63,Content,Robert Brown
CUS-08194,"Jordan, Baxter and Wilson",5000+,Manufacturing,2023-10-09,North America,5747,Starter,4,51,Inbound,Elizabeth Martinez
CUS-08195,Gonzalez-Flores,1-50,Healthcare,2024-10-03,EMEA,37771,Growth,5,56,Partner,Patrick Smith
CUS-08196,Anderson-Fuller,201-500,Healthcare,2022-11-06,EMEA,23232,Growth,12,52,Outbound,James Smith
CUS-08197,Lewis-Ortiz,51-200,Retail,2025-02-12,APAC,74278,Professional,34,73,Partner,Dawn Moore
CUS-08198,Soto-Gregory,201-500,Finance,2024-06-20,APAC,27002,Growth,17,40,Referral,Andrew Adams
CUS-08199,Smith Ltd,501-1000,Healthcare,2022-04-19,EMEA,98938,Professional,32,84,Referral,Kristin Gutierrez
CUS-08200,"Williams, Harrison and Simpson",501-1000,Logistics,2023-01-22,North America,6283,Starter,13,53,Paid Search,Amanda White
CUS-08201,Harrison Inc,5000+,Logistics,2022-11-01,APAC,13496,Starter,8,37,Outbound,Amanda Adkins
CUS-08202,"Clark, Walker and Carson",51-200,Real Estate,2022-04-22,EMEA,34582,Growth,12,55,Partner,Brent Smith
CUS-08203,"Collins, Novak and Lowe",201-500,Finance,2023-04-16,LATAM,735587,Enterprise,49,72,Inbound,Mr. Sean Simmons
CUS-08204,Maxwell Group,201-500,Logistics,2023-01-11,APAC,36099,Growth,9,41,Event,Elizabeth Martinez
CUS-08205,Atkins Inc,1001-5000,Manufacturing,2022-03-15,North America,122114,Professional,31,80,Outbound,Todd Shah
CUS-08206,"Ortega, Perez and Ramirez",1-50,Real Estate,2024-08-21,North America,24104,Growth,20,76,Event,Amber Robertson
CUS-08207,Haynes-Pitts,5000+,Professional Services,2023-06-17,EMEA,6612,Starter,10,53,Outbound,Dominique Alexander
CUS-08208,"Gentry, Walker and Skinner",201-500,Finance,2022-12-01,EMEA,12420,Starter,6,66,Inbound,Lisa Bennett
CUS-08209,"Espinoza, Pollard and Byrd",501-1000,Technology,2024-08-14,EMEA,22167,Growth,13,98,Inbound,Danny Smith
CUS-08210,Ellis LLC,51-200,Retail,2024-06-12,APAC,12519,Starter,5,23,Content,Lisa Nolan
CUS-08211,Wong LLC,1001-5000,Retail,2022-08-26,North America,18172,Starter,9,52,Outbound,Lisa Bennett
CUS-08212,Harper PLC,201-500,Education,2024-10-10,North America,139239,Professional,14,49,Inbound,Amanda White
CUS-08213,Gomez-Lewis,501-1000,Finance,2022-03-25,North America,12210,Starter,4,75,Inbound,Dominique Alexander
CUS-08214,Bruce Group,501-1000,Retail,2024-06-23,EMEA,109892,Professional,1,73,Outbound,Robert Morris
CUS-08215,Anderson-Vazquez,51-200,Media,2024-01-01,EMEA,28413,Growth,7,51,Inbound,Brent Smith
CUS-08216,Thomas-Clark,1-50,Technology,2025-02-22,North America,31223,Growth,10,58,Partner,Robert Young
CUS-08217,"Flores, Gibbs and Garcia",501-1000,Education,2024-09-20,EMEA,82045,Professional,22,90,Inbound,Robert Morris
CUS-08218,"Ryan, Kelly and Oliver",51-200,Healthcare,2024-07-26,North America,20509,Growth,6,68,Partner,Mark Perez
CUS-08219,Hurst-Murphy,1001-5000,Real Estate,2024-10-06,North America,32905,Growth,7,70,Inbound,Brent Smith
CUS-08220,Hancock-Morales,201-500,Technology,2022-08-19,EMEA,147368,Professional,42,92,Partner,Andrew Conway
CUS-08221,Estrada-Jordan,51-200,Technology,2022-10-31,North America,238853,Enterprise,37,88,Referral,Amanda Adkins
CUS-08222,"Lewis, Hanson and Price",201-500,Logistics,2022-09-11,EMEA,16315,Starter,1,68,Inbound,Lisa Nolan
CUS-08223,Wilson PLC,501-1000,Manufacturing,2023-12-17,APAC,15311,Starter,4,50,Outbound,Kenneth Carlson
CUS-08224,"Collins, Gutierrez and Wagner",501-1000,Retail,2022-07-11,APAC,430900,Enterprise,32,40,Outbound,Kristin Gutierrez
CUS-08225,"Rocha, Monroe and Casey",1001-5000,Retail,2023-02-22,North America,37450,Growth,13,63,Outbound,Jeffery Garza
CUS-08226,"Jackson, Wise and Chambers",51-200,Real Estate,2023-08-05,EMEA,93689,Professional,32,60,Referral,Marcus Chase
CUS-08227,"Reid, Jordan and Taylor",5000+,Logistics,2023-01-05,APAC,32981,Growth,6,73,Referral,James Smith
CUS-08228,"Bauer, Ashley and Smith",201-500,Education,2022-12-11,APAC,8502,Starter,7,25,Referral,Andrew Conway
